class_0_source_fc2_collect_0_dim,class_0_source_fc2_collect_1_dim,class_0_source_fc2_collect_2_dim,class_1_source_fc2_collect_0_dim,class_1_source_fc2_collect_1_dim,class_1_source_fc2_collect_2_dim,class_0_target_fc2_collect_0_dim,class_0_target_fc2_collect_1_dim,class_0_target_fc2_collect_2_dim,class_1_target_fc2_collect_0_dim,class_1_target_fc2_collect_1_dim,class_1_target_fc2_collect_2_dim
-0.1152263,0.07702064,-0.10927662,-0.11503265,0.07690003,-0.109218895,-0.11514615,0.07707236,-0.109223515,-0.115241796,0.07708191,-0.109294176
-0.11515807,0.07708652,-0.10925184,-0.11502715,0.077062756,-0.10921135,-0.11497063,0.07701065,-0.10916352,-0.1151762,0.07703936,-0.109257065
-0.11512775,0.07710858,-0.10920264,-0.11500841,0.07702575,-0.10916071,-0.115111515,0.077032164,-0.10917562,-0.115041696,0.07690495,-0.10923235
-0.114988275,0.077060156,-0.10919783,-0.11513812,0.07714341,-0.10922829,-0.11502456,0.07691138,-0.10926261,-0.11500585,0.07692728,-0.10926987
-0.11508437,0.0770254,-0.10922174,-0.115154706,0.077110164,-0.1092301,-0.11516073,0.07711705,-0.10922071,-0.11498118,0.07701588,-0.10918759
-0.11499859,0.07698352,-0.10921953,-0.11513652,0.07715088,-0.10921451,-0.11518806,0.07707824,-0.10927353,-0.11497216,0.077079,-0.10922077
-0.11517159,0.077032186,-0.10926857,-0.11510393,0.07708727,-0.10916641,-0.11519884,0.07703747,-0.10925518,-0.11521468,0.077039465,-0.10928631
-0.11515644,0.07706607,-0.109271854,-0.11497532,0.07709284,-0.109150514,-0.11521411,0.07700932,-0.109257296,-0.11501341,0.07690636,-0.10926593
-0.115132116,0.07707569,-0.10925477,-0.11503838,0.07693854,-0.1092288,-0.1151202,0.0770875,-0.109270826,-0.114952,0.07704172,-0.10917728
-0.11522957,0.077095196,-0.1092977,-0.11505906,0.077067144,-0.109202206,-0.115187354,0.07707189,-0.109263465,-0.115240954,0.077080816,-0.10926014
-0.115014955,0.0770538,-0.109224714,-0.11493101,0.077080086,-0.10913019,-0.11514594,0.07708286,-0.10922243,-0.11519485,0.07702077,-0.10924226
-0.115009315,0.07701143,-0.109230965,-0.11504706,0.07715381,-0.10915547,-0.1150238,0.07702494,-0.10926073,-0.11523101,0.077121295,-0.1093121
-0.1150739,0.077033214,-0.10921358,-0.11496507,0.07706705,-0.10911427,-0.11513653,0.07714117,-0.10920618,-0.11506444,0.07693811,-0.10921758
-0.1151005,0.07703113,-0.10921512,-0.11524488,0.07708891,-0.10930429,-0.11519273,0.07703213,-0.10923783,-0.115267366,0.07702772,-0.109303504
-0.11502639,0.076943845,-0.10924013,-0.11506623,0.07714906,-0.10913617,-0.11522584,0.077033855,-0.10932604,-0.114960834,0.07710416,-0.10913885
-0.11515666,0.07707297,-0.10923341,-0.11515338,0.07711576,-0.109219275,-0.11497609,0.077065766,-0.10918809,-0.11517329,0.07705743,-0.10926298
-0.1150804,0.077036865,-0.109216236,-0.115149714,0.077101596,-0.10927104,-0.11515419,0.0770862,-0.10921955,-0.11510216,0.07710232,-0.10917399
-0.11512683,0.07708538,-0.10925216,-0.11500217,0.07702675,-0.10916556,-0.114983104,0.07702414,-0.109163195,-0.1150591,0.07691252,-0.109213874
-0.11502244,0.07713906,-0.109137416,-0.11515569,0.07708436,-0.10926626,-0.1150628,0.07700077,-0.1091787,-0.115025535,0.07715723,-0.10911361
-0.11508349,0.07713247,-0.1091479,-0.115239635,0.07708816,-0.1092902,-0.11519037,0.07704746,-0.10925581,-0.1149752,0.07701443,-0.1091287
-0.11500435,0.076982245,-0.109227456,-0.11502427,0.07696129,-0.10923584,-0.11506303,0.07712985,-0.109156966,-0.11496741,0.07711987,-0.10914021
-0.11514783,0.07713058,-0.10920644,-0.11496961,0.07707291,-0.10911338,-0.11515092,0.07709096,-0.109211236,-0.11514258,0.07713486,-0.10920771
-0.11513176,0.07712109,-0.10918825,-0.11509964,0.07703614,-0.10919951,-0.11511902,0.07690205,-0.109189,-0.11514399,0.077137366,-0.109214514
-0.11503517,0.07697864,-0.10922873,-0.115055464,0.07693214,-0.109246105,-0.11499567,0.07699311,-0.10922885,-0.11509197,0.07684027,-0.10916651
-0.11523732,0.077038944,-0.109311685,-0.11497376,0.0770701,-0.109118536,-0.11500302,0.0770854,-0.10916372,-0.11496418,0.07701793,-0.10911342
-0.11499811,0.07711919,-0.109151244,-0.11525273,0.077095054,-0.109256275,-0.11512198,0.07709344,-0.109280705,-0.11494413,0.07705947,-0.109124556
-0.115135215,0.07706966,-0.109202355,-0.115150206,0.077084094,-0.109258115,-0.11505989,0.07701966,-0.10917038,-0.11508488,0.07685672,-0.109141454
-0.11514893,0.07712838,-0.10919951,-0.115141205,0.077126175,-0.1092259,-0.11516139,0.07707179,-0.10925157,-0.11526084,0.07700828,-0.1092648
-0.115038395,0.07693497,-0.10924296,-0.11520963,0.07705327,-0.109264694,-0.11514574,0.07713092,-0.10927405,-0.11517778,0.07710208,-0.109208934
-0.11498902,0.07708888,-0.10914665,-0.11524622,0.07710475,-0.10930774,-0.1151203,0.077088095,-0.109240726,-0.115139954,0.07708814,-0.10925561
-0.11505144,0.077139705,-0.10914414,-0.11502894,0.07691294,-0.10923829,-0.11499278,0.07700544,-0.10914282,-0.11510032,0.07703657,-0.10920655
-0.11499162,0.07706738,-0.10914714,-0.11501205,0.07697337,-0.10922163,-0.11519373,0.07703131,-0.1092618,-0.11513982,0.07716905,-0.10927826
-0.115187295,0.07703259,-0.10925547,-0.11498977,0.07696335,-0.10922301,-0.115141325,0.07702889,-0.10925809,-0.1152508,0.07711451,-0.10930765
-0.115186684,0.07703597,-0.10923926,-0.11513591,0.07712731,-0.10920209,-0.115106225,0.07697406,-0.109218806,-0.115013316,0.07714783,-0.10911458
-0.115227915,0.07708675,-0.10927692,-0.11507766,0.07691814,-0.10923015,-0.114972785,0.07700614,-0.10911777,-0.11510887,0.07690188,-0.10919634
-0.11495738,0.07714078,-0.10915539,-0.11515475,0.077157386,-0.10927295,-0.11503382,0.077030964,-0.10924012,-0.114949636,0.07706436,-0.1092374
-0.11501814,0.07700956,-0.10924883,-0.1149367,0.077093236,-0.10913024,-0.11524008,0.07711489,-0.109324835,-0.11499196,0.076943,-0.10923728
-0.11516513,0.07708485,-0.10926344,-0.11506392,0.076925665,-0.10922001,-0.11497447,0.07708393,-0.10922411,-0.11512194,0.077172995,-0.10927493
-0.11498734,0.0770216,-0.1091707,-0.11504485,0.077072434,-0.10919558,-0.11512568,0.07717886,-0.10925245,-0.115163855,0.07708941,-0.10924636
-0.11516008,0.07707333,-0.1092378,-0.1149605,0.07704276,-0.109144695,-0.11500328,0.07708711,-0.109233014,-0.11525121,0.077024825,-0.10929595
-0.11515604,0.077097446,-0.10924533,-0.115079135,0.07702834,-0.10921012,-0.1151561,0.07715379,-0.109225444,-0.11516424,0.07704918,-0.109217174
-0.11518242,0.07708593,-0.109238975,-0.1150145,0.07695994,-0.10922727,-0.11502672,0.07713933,-0.10913827,-0.11513986,0.07710278,-0.10926642
-0.1152149,0.077065594,-0.109257124,-0.11506283,0.076971665,-0.109225534,-0.115024574,0.07704806,-0.10921909,-0.11519567,0.077119604,-0.10928807
-0.11514347,0.077130124,-0.10920775,-0.11497978,0.07703644,-0.10922233,-0.1150704,0.07686581,-0.10921682,-0.115224965,0.07714021,-0.109297134
-0.11508022,0.07694151,-0.10921313,-0.115065515,0.07704196,-0.10921257,-0.11513552,0.07711187,-0.10924342,-0.115100875,0.07686739,-0.109186485
-0.11507482,0.07694641,-0.10923387,-0.11504192,0.07688801,-0.10921269,-0.11521728,0.07702628,-0.1093251,-0.11515251,0.077078424,-0.109256275
-0.114994854,0.07702755,-0.10921821,-0.115091085,0.07689728,-0.10920628,-0.115234315,0.07708804,-0.109274104,-0.11519015,0.07701958,-0.109234616
-0.11512924,0.077100016,-0.10920935,-0.11497253,0.077106,-0.109147444,-0.11517019,0.077102736,-0.10924644,-0.115002714,0.07698329,-0.10922243
-0.11515021,0.07708405,-0.10926584,-0.11501967,0.07694475,-0.10922998,-0.11504645,0.07715813,-0.10912197,-0.114952475,0.07713477,-0.10913005
-0.114990175,0.07707466,-0.1091341,-0.115136996,0.077102475,-0.10921821,-0.11517827,0.07705812,-0.109253146,-0.11519981,0.077098645,-0.10927051
-0.1150048,0.07702009,-0.10918957,-0.11497898,0.07704733,-0.10921758,-0.11515537,0.07707989,-0.109216526,-0.11509329,0.07695103,-0.109212734
-0.115014635,0.07704263,-0.10917326,-0.11500472,0.076971106,-0.10922357,-0.115058854,0.07693406,-0.10926446,-0.11507986,0.076810874,-0.10917675
-0.11500454,0.077048264,-0.1092093,-0.11499154,0.07696711,-0.1092229,-0.1150724,0.07693752,-0.10924563,-0.11515082,0.077090725,-0.109257504
-0.114996076,0.07706605,-0.109147824,-0.11505783,0.076950796,-0.10922869,-0.11497642,0.07712916,-0.109141484,-0.11511026,0.07706955,-0.10921345
-0.1150191,0.077048354,-0.10921564,-0.115153514,0.07715916,-0.10926746,-0.1151228,0.07716177,-0.10921648,-0.11497266,0.077065006,-0.10923608
-0.115015805,0.077028744,-0.10924579,-0.11513621,0.0771448,-0.10922893,-0.11499288,0.07699916,-0.1092092,-0.11516502,0.0770495,-0.109277114
-0.11513186,0.07709255,-0.10925386,-0.11512697,0.07712308,-0.10926272,-0.1151399,0.077068605,-0.10924575,-0.11519909,0.07708607,-0.10926516
-0.115047485,0.07705163,-0.109199405,-0.11503786,0.077157095,-0.109129734,-0.11525947,0.07706233,-0.10932218,-0.11497892,0.07701809,-0.1091076
-0.11501659,0.07714939,-0.10916195,-0.11496023,0.07706612,-0.1091357,-0.115048006,0.0769997,-0.10924324,-0.1149777,0.07705799,-0.109241575
-0.11505729,0.07697532,-0.10924177,-0.11494365,0.077139944,-0.109131314,-0.11509753,0.07703353,-0.10922161,-0.11507494,0.07713471,-0.10915993
-0.115138456,0.07711598,-0.10919566,-0.1152283,0.077019945,-0.10925305,-0.11518673,0.077051885,-0.10924312,-0.11518561,0.077045806,-0.10926327
-0.115060166,0.076930195,-0.109220944,-0.11504338,0.076921746,-0.109251074,-0.11508131,0.076867424,-0.109221995,-0.11515919,0.07704385,-0.1092556
-0.115058206,0.0769424,-0.10924621,-0.11504671,0.07693376,-0.1092135,-0.11516087,0.07712443,-0.109231725,-0.114978544,0.07705725,-0.10916197
-0.11507535,0.076913744,-0.109244615,-0.11506354,0.076956704,-0.10922201,-0.11512985,0.077076614,-0.10927592,-0.1150375,0.076888345,-0.10925975
-0.11518534,0.07704772,-0.10923905,-0.115021035,0.0769358,-0.10921422,-0.11511755,0.07708023,-0.10924682,-0.11490092,0.07708473,-0.10914286
-0.115009576,0.07696803,-0.10922057,-0.115158565,0.077098496,-0.109260574,-0.11514699,0.07710226,-0.10922074,-0.115172446,0.0771562,-0.10928286
-0.11499542,0.07702436,-0.10917629,-0.115090184,0.07692691,-0.10922003,-0.115022115,0.07712838,-0.109139174,-0.115229614,0.07702111,-0.10924806
-0.11514255,0.07713059,-0.109207965,-0.11510602,0.07707047,-0.10924359,-0.115043625,0.07698465,-0.10923943,-0.11495871,0.07705353,-0.109154634
-0.11516244,0.077069074,-0.109257415,-0.114962295,0.07707451,-0.10914241,-0.11499824,0.07700311,-0.1091437,-0.11511589,0.076996095,-0.10922114
-0.11511185,0.0770987,-0.10920439,-0.11497148,0.07702129,-0.10917245,-0.1150684,0.07704738,-0.10922065,-0.11524681,0.07706994,-0.10931899
-0.11521582,0.07708803,-0.10925904,-0.11505951,0.07706455,-0.10920327,-0.11517221,0.077078804,-0.109232806,-0.11514015,0.077148564,-0.10923107
-0.115033984,0.077040195,-0.10923005,-0.11500351,0.0769803,-0.10924576,-0.115117945,0.077154696,-0.109260306,-0.11507255,0.076920375,-0.10923261
-0.115110695,0.07703002,-0.10921268,-0.11505616,0.07693286,-0.10924676,-0.11498953,0.0770605,-0.10914544,-0.1151294,0.0770684,-0.109251425
-0.115177736,0.07704458,-0.10923595,-0.11518784,0.07704024,-0.109244764,-0.11517293,0.07702295,-0.109256014,-0.115024574,0.07711614,-0.109180756
-0.115215525,0.07702404,-0.10929479,-0.114958756,0.07706856,-0.10910763,-0.11501824,0.07700007,-0.10928944,-0.11506091,0.0769352,-0.10921497
-0.11514625,0.07712649,-0.109238535,-0.11500312,0.076988086,-0.10922528,-0.11511153,0.0770169,-0.10922091,-0.115231164,0.077059805,-0.109269604
-0.11499101,0.07706182,-0.10912423,-0.11495109,0.07707988,-0.10912729,-0.11511583,0.07701146,-0.109227635,-0.115148365,0.077100486,-0.10926778
-0.11504666,0.07699922,-0.10924361,-0.11509927,0.07703011,-0.10921423,-0.1151559,0.077154145,-0.10923635,-0.11524968,0.07701302,-0.1092803
-0.11509115,0.076939575,-0.10922834,-0.11502128,0.07702175,-0.109226786,-0.11499565,0.077083915,-0.10923401,-0.11515398,0.077132635,-0.109212674
-0.11498821,0.07707484,-0.1091505,-0.115043834,0.07692561,-0.10924725,-0.11517526,0.07704079,-0.109260954,-0.115052156,0.0770036,-0.10923101
-0.115163475,0.077132,-0.10921923,-0.1150445,0.07706471,-0.109196626,-0.114960924,0.07705561,-0.10923188,-0.114973165,0.07705684,-0.109251454
-0.11513742,0.07711042,-0.10925659,-0.11500627,0.076948024,-0.10922645,-0.1150031,0.0770815,-0.10916158,-0.11526208,0.07711614,-0.109322615
-0.115109876,0.077093385,-0.109211005,-0.115181625,0.07709735,-0.10926592,-0.11494909,0.07710354,-0.10914067,-0.115089804,0.076938085,-0.10922753
-0.115205385,0.077056676,-0.10925776,-0.11497324,0.07708633,-0.109149486,-0.115224235,0.07714957,-0.10927388,-0.11510481,0.076873206,-0.10918035
-0.11503202,0.07696828,-0.10922913,-0.11514536,0.07711491,-0.10925996,-0.115106896,0.07683623,-0.10920163,-0.11493095,0.07704087,-0.10913978
-0.11504579,0.07695896,-0.109238595,-0.115197085,0.07707168,-0.10926314,-0.115117565,0.07687247,-0.109183595,-0.11512475,0.07715746,-0.10926096
-0.11518046,0.07705622,-0.10924913,-0.11518698,0.07706252,-0.10926074,-0.11501075,0.07701809,-0.10914325,-0.115021005,0.076948166,-0.10920298
-0.11499193,0.076968014,-0.1092039,-0.1149601,0.077063926,-0.109091476,-0.11502136,0.07702739,-0.10922056,-0.11511125,0.077073775,-0.10921046
-0.11523394,0.07703029,-0.109280564,-0.115248874,0.07712618,-0.10930636,-0.115150474,0.07705501,-0.109230876,-0.11514514,0.07704614,-0.10923501
-0.11515528,0.07713894,-0.10921965,-0.11495501,0.07713142,-0.109125346,-0.11502379,0.07700716,-0.10923099,-0.115144424,0.07712427,-0.109211236
-0.11523324,0.07704784,-0.10931156,-0.11502744,0.076897874,-0.10922401,-0.11510957,0.07708497,-0.10926186,-0.11513769,0.07711915,-0.10923575
-0.115104035,0.07712547,-0.10915935,-0.114977114,0.07702703,-0.109165825,-0.11503229,0.07716286,-0.10912392,-0.1149367,0.07716114,-0.10912894
-0.11506449,0.07713458,-0.10914725,-0.11508866,0.0770358,-0.10919887,-0.114989534,0.07708149,-0.10921908,-0.11512631,0.07712641,-0.10924829
-0.1150253,0.076962486,-0.10923786,-0.115139544,0.077139445,-0.1092339,-0.11521463,0.077109605,-0.10925209,-0.11501376,0.07702393,-0.109226145
-0.11507614,0.07695289,-0.10923736,-0.11497384,0.077059075,-0.10920424,-0.11519364,0.07702883,-0.109259926,-0.11514442,0.07717816,-0.10927271
-0.11497797,0.07702193,-0.10915154,-0.114965096,0.07704796,-0.10920515,-0.11513784,0.077115335,-0.10919263,-0.11525084,0.07707103,-0.10932857
-0.11515103,0.07712563,-0.109224185,-0.11521639,0.077113844,-0.10925251,-0.11514135,0.077146925,-0.10927278,-0.11492282,0.07705254,-0.10918546
-0.11507528,0.07703428,-0.10921779,-0.115136035,0.077125855,-0.10923483,-0.1151437,0.077092536,-0.109275386,-0.11524286,0.07701773,-0.109286465
-0.115095176,0.07711846,-0.109172665,-0.115173176,0.077025265,-0.10924453,-0.11511743,0.07716198,-0.10925208,-0.11500294,0.07704625,-0.10922185
-0.11512717,0.0771078,-0.10926059,-0.11495227,0.07702869,-0.10918212,-0.11513236,0.07709853,-0.109197594,-0.11501274,0.07715407,-0.109129846
-0.115210034,0.07702175,-0.10924877,-0.1151331,0.07713628,-0.10923113,-0.11513847,0.07710017,-0.10920185,-0.11500646,0.077160105,-0.10911735
-0.1151792,0.07703374,-0.10923968,-0.11497223,0.077080026,-0.10917296,-0.11499374,0.076988935,-0.10913493,-0.114976734,0.07706542,-0.109135
-0.11521487,0.07707146,-0.10928212,-0.11501082,0.07700331,-0.1092277,-0.11505178,0.07703722,-0.10920097,-0.114926934,0.07706155,-0.10921587
-0.1150195,0.07705316,-0.109207734,-0.11523995,0.07704055,-0.1092657,-0.115143634,0.07702869,-0.10926127,-0.11509781,0.076903276,-0.10920488
-0.11512625,0.07702282,-0.10923442,-0.11518285,0.0770696,-0.10926716,-0.11502694,0.07699479,-0.10923794,-0.11497243,0.077077776,-0.10921939
-0.11515864,0.0770911,-0.10926345,-0.115119465,0.0771558,-0.10925182,-0.11510403,0.076875605,-0.1092023,-0.11500191,0.07698262,-0.10923016
-0.11507806,0.07694654,-0.10922297,-0.11525905,0.07706652,-0.10931988,-0.11523355,0.077083565,-0.10927705,-0.115056686,0.077158734,-0.10912594
-0.11502467,0.07698634,-0.10922264,-0.115067825,0.07695285,-0.10921035,-0.11512564,0.07703518,-0.10922728,-0.115123264,0.07713707,-0.10923041
-0.11508886,0.07713938,-0.1091693,-0.11507997,0.07712837,-0.1091567,-0.11517326,0.07708943,-0.109215744,-0.11498445,0.07707227,-0.109233186
-0.11515404,0.077088915,-0.10923431,-0.114982836,0.077070616,-0.10919816,-0.11499706,0.07717393,-0.10911723,-0.1151578,0.07705246,-0.109268956
-0.115185864,0.077058636,-0.10924788,-0.11520198,0.07702855,-0.10925718,-0.11510183,0.07712532,-0.10917583,-0.11495556,0.077063404,-0.109249964
-0.11511653,0.07709327,-0.109211594,-0.11522929,0.07709016,-0.10926583,-0.11504234,0.07704374,-0.10922885,-0.11515784,0.077094965,-0.10922335
-0.11521418,0.07707736,-0.10926819,-0.115150526,0.077025555,-0.10924246,-0.11519578,0.077004015,-0.1092177,-0.1149572,0.0770678,-0.10909399
-0.115214966,0.07702387,-0.109284654,-0.11502156,0.0769144,-0.10923566,-0.11522333,0.077151686,-0.109264344,-0.11513481,0.077142164,-0.10920653
-0.11516862,0.07708291,-0.10926002,-0.115082495,0.0768993,-0.10920344,-0.11511379,0.077109806,-0.10925497,-0.11515078,0.077107444,-0.10919032
-0.11501975,0.07700762,-0.109235525,-0.115130134,0.07710106,-0.10923152,-0.115143925,0.07700897,-0.10924314,-0.115187906,0.07708679,-0.10926882
-0.11498023,0.07706107,-0.10912198,-0.11502443,0.07695493,-0.109210916,-0.11511072,0.07683742,-0.10919693,-0.11498206,0.07715334,-0.1091226
-0.11515078,0.07703845,-0.10924264,-0.11513778,0.07709982,-0.10921267,-0.115088314,0.076940954,-0.109227695,-0.11500147,0.077010676,-0.10923048
-0.11504818,0.07694053,-0.10923465,-0.11502364,0.076952845,-0.10923579,-0.11496586,0.07700715,-0.10913594,-0.11509607,0.076883584,-0.10917246
-0.11499781,0.07706684,-0.109208316,-0.1151651,0.07703071,-0.10923525,-0.11518394,0.0770756,-0.10926132,-0.115035765,0.07716336,-0.109119356
-0.11512574,0.07708543,-0.109232694,-0.11495297,0.07706678,-0.1091367,-0.11504482,0.077138074,-0.10915734,-0.115061015,0.07698226,-0.1092393
-0.11507699,0.07691572,-0.109243356,-0.11514397,0.077113904,-0.10923343,-0.114958175,0.0770517,-0.10922819,-0.11521586,0.07706104,-0.10926891
-0.11508148,0.07694221,-0.10923945,-0.11495641,0.07709425,-0.10913056,-0.11509762,0.07699165,-0.10922161,-0.11514351,0.07707803,-0.109258525
-0.1149813,0.07708267,-0.10914053,-0.115023255,0.07691229,-0.109241664,-0.11517185,0.077108935,-0.10924567,-0.11504558,0.077129394,-0.10915628
-0.115133144,0.0770954,-0.10924665,-0.11501195,0.07700548,-0.10922686,-0.11511391,0.07710185,-0.10919943,-0.11496429,0.077162944,-0.109116554
-0.1150942,0.07692445,-0.10921312,-0.11509842,0.077084064,-0.10925041,-0.11503519,0.07698226,-0.10927403,-0.11505741,0.077121995,-0.10921158
-0.11514313,0.07708029,-0.109267466,-0.11523416,0.077059545,-0.10931452,-0.11515922,0.07706557,-0.1092416,-0.11524512,0.077087164,-0.10927054
-0.11508438,0.07694155,-0.1092357,-0.11519696,0.07708838,-0.1092757,-0.11526711,0.07702846,-0.10929641,-0.11515734,0.07706714,-0.10924556
-0.11511293,0.07711529,-0.10916713,-0.11524083,0.07702878,-0.109295905,-0.115105316,0.07693737,-0.109201014,-0.115058884,0.07710558,-0.109205574
-0.11515528,0.07708666,-0.109275065,-0.11500566,0.07714087,-0.10914034,-0.114999056,0.07706315,-0.10913407,-0.114966,0.07703103,-0.10913659
-0.11499459,0.0770668,-0.109134585,-0.1150662,0.07696307,-0.10922104,-0.11511779,0.07718299,-0.10925699,-0.11506304,0.077054776,-0.10921446
-0.115045406,0.076948,-0.109247655,-0.11512072,0.07714712,-0.109231494,-0.11499966,0.07717284,-0.10910642,-0.11503847,0.076939024,-0.10922901
-0.11516958,0.077065185,-0.10924913,-0.1152372,0.07708932,-0.10925794,-0.115154795,0.07703195,-0.10926844,-0.11500217,0.0769469,-0.10923496
-0.11507742,0.076917164,-0.109239444,-0.11516205,0.07701865,-0.10924152,-0.115199484,0.07708864,-0.10925908,-0.11510315,0.07710841,-0.109167
-0.1149932,0.07705825,-0.10911876,-0.115022585,0.07706961,-0.10920763,-0.114940204,0.07704113,-0.109203875,-0.115186684,0.07706115,-0.109261215
-0.11509259,0.077020854,-0.1092201,-0.11499769,0.07699242,-0.10918433,-0.11514011,0.077020995,-0.1092435,-0.11506991,0.07703149,-0.10919225
-0.11523209,0.077046946,-0.109317206,-0.11514448,0.077135414,-0.10923775,-0.11496615,0.0770392,-0.10915419,-0.114943676,0.07714659,-0.10912134
-0.115081005,0.077140726,-0.109162375,-0.115121394,0.07714223,-0.10920622,-0.11522672,0.07700921,-0.1092393,-0.11504773,0.07712771,-0.10916381
-0.115083076,0.076920085,-0.10921339,-0.11504043,0.076949246,-0.10922084,-0.11519858,0.07703449,-0.10925584,-0.114996284,0.07704977,-0.10925425
-0.11509297,0.07712117,-0.109165646,-0.11507263,0.07697291,-0.109272726,-0.115175076,0.07710522,-0.10922675,-0.11513413,0.07717549,-0.10926686
-0.11498183,0.07700037,-0.10919235,-0.115058646,0.07694766,-0.109233804,-0.11525518,0.0770223,-0.10930343,-0.11501848,0.0770189,-0.109137535
-0.11508228,0.07695395,-0.109242894,-0.115237184,0.07714525,-0.10928497,-0.11518634,0.077060655,-0.10924578,-0.1149881,0.07705161,-0.109254904
-0.11512828,0.0770947,-0.10924301,-0.11521642,0.07704243,-0.10925111,-0.11497671,0.07707925,-0.109201625,-0.11517244,0.07703947,-0.10924808
-0.114983454,0.077064104,-0.1091315,-0.11498924,0.07703953,-0.10924423,-0.11498095,0.07701895,-0.10915582,-0.11498914,0.0771393,-0.10912977
-0.11504793,0.07694862,-0.10923141,-0.11524763,0.077093326,-0.10931506,-0.11508303,0.077102974,-0.10922382,-0.11512651,0.07700609,-0.10922783
-0.11499443,0.077011764,-0.10917194,-0.11515727,0.07708418,-0.10923743,-0.11506444,0.07690219,-0.109240964,-0.114983626,0.07708216,-0.109226696
-0.1149906,0.07706171,-0.10913755,-0.11497056,0.07701607,-0.10920498,-0.11510773,0.07718456,-0.109253384,-0.11510994,0.07709304,-0.10926561
-0.115012236,0.07704562,-0.10921881,-0.11498064,0.07716074,-0.109138295,-0.11520212,0.07706029,-0.109260745,-0.1151604,0.077031694,-0.10924224
-0.11507662,0.076935545,-0.109222256,-0.114945225,0.07710076,-0.109134145,-0.11500064,0.07702281,-0.1091436,-0.11498273,0.07702192,-0.109119006
-0.11501994,0.07701254,-0.10923449,-0.11500891,0.076968275,-0.10922456,-0.115160905,0.07707379,-0.10926469,-0.1150662,0.077131055,-0.10915591
-0.11522693,0.07707114,-0.10928984,-0.11520006,0.07703826,-0.10925494,-0.1149765,0.07699821,-0.10915794,-0.114931345,0.07707507,-0.109128274
-0.115090296,0.076933846,-0.10923382,-0.11505769,0.077083334,-0.109214276,-0.11511067,0.07718655,-0.109252065,-0.11496266,0.07701937,-0.10911913
-0.115066916,0.07691707,-0.109241426,-0.115235575,0.077040076,-0.10928724,-0.11501172,0.0770134,-0.109274484,-0.1150855,0.076832525,-0.10918664
-0.115155734,0.07708542,-0.10926864,-0.1149761,0.07704238,-0.10914307,-0.115229115,0.07708088,-0.10932116,-0.11504027,0.077164516,-0.10924422
-0.115037136,0.07694332,-0.10923851,-0.11524189,0.0770211,-0.10926773,-0.11513474,0.077126876,-0.10920133,-0.11523625,0.077090345,-0.10932366
-0.11512776,0.07707365,-0.10925116,-0.114985384,0.07705848,-0.10921878,-0.115230285,0.0770109,-0.109287865,-0.11494881,0.07705867,-0.10914001
-0.11507182,0.07694374,-0.10922906,-0.11502118,0.07696589,-0.10925813,-0.11507127,0.07694535,-0.10924557,-0.11508945,0.07684633,-0.10915338
-0.11516102,0.07713647,-0.10922342,-0.114976905,0.077033095,-0.1091651,-0.114976354,0.07706488,-0.10919298,-0.11521616,0.077143155,-0.10926012
-0.11521205,0.07702443,-0.10926385,-0.115132995,0.07710663,-0.10919882,-0.11499316,0.077032596,-0.109136514,-0.11505138,0.07713461,-0.10915682
-0.115139216,0.07711391,-0.10918666,-0.114979334,0.077063665,-0.10917497,-0.11504212,0.07697367,-0.109272674,-0.114958696,0.077010006,-0.10910521
-0.11523538,0.077073626,-0.10930572,-0.114977084,0.0770343,-0.10916829,-0.11498316,0.077088766,-0.10919015,-0.11498979,0.07706677,-0.10924254
-0.11509249,0.076978534,-0.109253846,-0.11499621,0.07696891,-0.10924704,-0.11520797,0.07699781,-0.10923673,-0.11509911,0.07709845,-0.10917523
-0.11513279,0.077110134,-0.10921958,-0.115239635,0.07707097,-0.10925188,-0.11499847,0.07703674,-0.109246,-0.115260325,0.0771061,-0.10927447
-0.1152371,0.07705258,-0.10931121,-0.115030676,0.07715542,-0.109152354,-0.1150758,0.07715114,-0.10912773,-0.1149508,0.07707811,-0.109142885
-0.1151713,0.077080876,-0.10923241,-0.114969365,0.07707436,-0.109189235,-0.1149882,0.07708721,-0.10921647,-0.115227945,0.07707307,-0.10926473
-0.115179785,0.07706463,-0.10925655,-0.11521033,0.077069946,-0.10925853,-0.115100905,0.07701588,-0.10919881,-0.115071066,0.076803274,-0.10915913
-0.11513765,0.07714686,-0.10922234,-0.11495689,0.07705954,-0.10916289,-0.11511315,0.076903544,-0.109182864,-0.115122356,0.07715003,-0.10923441
-0.11499749,0.07706221,-0.10914659,-0.11499699,0.07701851,-0.10924275,-0.11512382,0.077025846,-0.109230235,-0.1152498,0.0770036,-0.10928262
-0.115214646,0.07702097,-0.109259285,-0.115065776,0.07695171,-0.10922887,-0.11493999,0.077042334,-0.109149724,-0.11524265,0.0770846,-0.10932221
-0.11500972,0.07698132,-0.109229155,-0.11502542,0.07694033,-0.10921155,-0.11508681,0.077037066,-0.10922621,-0.114950925,0.07707588,-0.10914498
-0.11521599,0.07703296,-0.10925702,-0.114993446,0.07699896,-0.10918456,-0.11501002,0.076983385,-0.109210484,-0.115042016,0.07693666,-0.10922892
-0.115123734,0.077105105,-0.10921041,-0.11503404,0.07689728,-0.10922324,-0.11499447,0.07706239,-0.10916,-0.1149689,0.077084824,-0.1092006
